source_native_file,source_method,target_symbol,retained_target_files,target_file_count
native/Cpp2IL-ISIL/Metacore.MergeMansion.SharedLogic/Code/GameLogic/AutoMerge/AutoMergeFeatureModel.txt,System.Boolean get_IsActive(),AutoMergeFeatureModel.get_IsAvailable,source/AssetRipper/Metacore.MergeMansion.SharedLogic/Code/GameLogic/AutoMerge/AutoMergeFeatureModel.cs,1
native/Cpp2IL-ISIL/Metacore.MergeMansion.SharedLogic/Code/GameLogic/AutoMerge/AutoMergeFeatureModel.txt,System.Void .ctor(),Object..ctor,,0
native/Cpp2IL-ISIL/Metacore.MergeMansion.SharedLogic/Code/GameLogic/AutoMerge/AutoMergeFeatureModel.txt,"System.Void AddDuration(GameLogic.Config.Types.MetacoreTime startTime, GameLogic.Config.Types.MetacoreDuration duration, Code.GameLogic.AutoMerge.AutoMergeSource source, GameLogic.Player.IPlayerModelClientListener clientListener)",AutoMergeFeatureModel.get_IsAvailable,source/AssetRipper/Metacore.MergeMansion.SharedLogic/Code/GameLogic/AutoMerge/AutoMergeFeatureModel.cs,1
native/Cpp2IL-ISIL/Metacore.MergeMansion.SharedLogic/Code/GameLogic/AutoMerge/AutoMergeFeatureModel.txt,"System.Void AddDuration(GameLogic.Config.Types.MetacoreTime startTime, GameLogic.Config.Types.MetacoreDuration duration, Code.GameLogic.AutoMerge.AutoMergeSource source, GameLogic.Player.IPlayerModelClientListener clientListener)",AutoMergeFeatureModel.get_IsAvailable,source/AssetRipper/Metacore.MergeMansion.SharedLogic/Code/GameLogic/AutoMerge/AutoMergeFeatureModel.cs,1
native/Cpp2IL-ISIL/Metacore.MergeMansion.SharedLogic/Code/GameLogic/AutoMerge/AutoMergeFeatureModel.txt,"System.Void AddDuration(GameLogic.Config.Types.MetacoreTime startTime, GameLogic.Config.Types.MetacoreDuration duration, Code.GameLogic.AutoMerge.AutoMergeSource source, GameLogic.Player.IPlayerModelClientListener clientListener)",MetacoreTime.op_GreaterThanOrEqual,source/AssetRipper/Metacore.MergeMansion.SharedLogic/GameLogic/Config/Types/MetacoreTime.cs,1
native/Cpp2IL-ISIL/Metacore.MergeMansion.SharedLogic/Code/GameLogic/AutoMerge/AutoMergeFeatureModel.txt,"System.Void AddDuration(GameLogic.Config.Types.MetacoreTime startTime, GameLogic.Config.Types.MetacoreDuration duration, Code.GameLogic.AutoMerge.AutoMergeSource source, GameLogic.Player.IPlayerModelClientListener clientListener)",MetacoreTime.op_Addition,source/AssetRipper/Metacore.MergeMansion.SharedLogic/GameLogic/Config/Types/MetacoreTime.cs,1
native/Cpp2IL-ISIL/Metacore.MergeMansion.SharedLogic/Code/GameLogic/AutoMerge/AutoMergeFeatureModel.txt,"System.Void AddDuration(GameLogic.Config.Types.MetacoreTime startTime, GameLogic.Config.Types.MetacoreDuration duration, Code.GameLogic.AutoMerge.AutoMergeSource source, GameLogic.Player.IPlayerModelClientListener clientListener)",MetacoreTime.op_Addition,source/AssetRipper/Metacore.MergeMansion.SharedLogic/GameLogic/Config/Types/MetacoreTime.cs,1
native/Cpp2IL-ISIL/Metacore.MergeMansion.SharedLogic/Code/GameLogic/AutoMerge/AutoMergeFeatureModel.txt,"System.Void AddDuration(GameLogic.Config.Types.MetacoreTime startTime, GameLogic.Config.Types.MetacoreDuration duration, Code.GameLogic.AutoMerge.AutoMergeSource source, GameLogic.Player.IPlayerModelClientListener clientListener)",AutoMergeFeatureModel.NotifyIfChanged,source/AssetRipper/Metacore.MergeMansion.SharedLogic/Code/GameLogic/AutoMerge/AutoMergeFeatureModel.cs,1
native/Cpp2IL-ISIL/Metacore.MergeMansion.SharedLogic/Code/GameLogic/AutoMerge/AutoMergeFeatureModel.txt,"System.Void SetUserToggle(System.Boolean enabled, GameLogic.Player.IPlayerModelClientListener clientListener)",AutoMergeFeatureModel.get_IsAvailable,source/AssetRipper/Metacore.MergeMansion.SharedLogic/Code/GameLogic/AutoMerge/AutoMergeFeatureModel.cs,1
native/Cpp2IL-ISIL/Metacore.MergeMansion.SharedLogic/Code/GameLogic/AutoMerge/AutoMergeFeatureModel.txt,"System.Void SetUserToggle(System.Boolean enabled, GameLogic.Player.IPlayerModelClientListener clientListener)",AutoMergeFeatureModel.get_IsAvailable,source/AssetRipper/Metacore.MergeMansion.SharedLogic/Code/GameLogic/AutoMerge/AutoMergeFeatureModel.cs,1
native/Cpp2IL-ISIL/Metacore.MergeMansion.SharedLogic/Code/GameLogic/AutoMerge/AutoMergeFeatureModel.txt,"System.Void SetUserToggle(System.Boolean enabled, GameLogic.Player.IPlayerModelClientListener clientListener)",AutoMergeFeatureModel.NotifyIfChanged,source/AssetRipper/Metacore.MergeMansion.SharedLogic/Code/GameLogic/AutoMerge/AutoMergeFeatureModel.cs,1
native/Cpp2IL-ISIL/Metacore.MergeMansion.SharedLogic/Code/GameLogic/AutoMerge/AutoMergeFeatureModel.txt,"System.Void OnGameTick(Metaplay.Core.MetaTime currentTime, GameLogic.Player.IPlayerModelClientListener clientListener)",MetacoreTime.op_Implicit,source/AssetRipper/Metacore.MergeMansion.SharedLogic/GameLogic/Config/Types/MetacoreTime.cs,1
native/Cpp2IL-ISIL/Metacore.MergeMansion.SharedLogic/Code/GameLogic/AutoMerge/AutoMergeFeatureModel.txt,"System.Void OnGameTick(Metaplay.Core.MetaTime currentTime, GameLogic.Player.IPlayerModelClientListener clientListener)",MetacoreTime.op_GreaterThan,source/AssetRipper/Metacore.MergeMansion.SharedLogic/GameLogic/Config/Types/MetacoreTime.cs,1
native/Cpp2IL-ISIL/Metacore.MergeMansion.SharedLogic/Code/GameLogic/AutoMerge/AutoMergeFeatureModel.txt,"System.Void OnGameTick(Metaplay.Core.MetaTime currentTime, GameLogic.Player.IPlayerModelClientListener clientListener)",AutoMergeFeatureModel.ForceDeactivate,source/AssetRipper/Metacore.MergeMansion.SharedLogic/Code/GameLogic/AutoMerge/AutoMergeFeatureModel.cs,1
native/Cpp2IL-ISIL/Metacore.MergeMansion.SharedLogic/Code/GameLogic/AutoMerge/AutoMergeFeatureModel.txt,System.Void ForceDeactivate(GameLogic.Player.IPlayerModelClientListener clientListener),AutoMergeFeatureModel.get_IsAvailable,source/AssetRipper/Metacore.MergeMansion.SharedLogic/Code/GameLogic/AutoMerge/AutoMergeFeatureModel.cs,1
native/Cpp2IL-ISIL/Metacore.MergeMansion.SharedLogic/Code/GameLogic/AutoMerge/AutoMergeFeatureModel.txt,System.Void ForceDeactivate(GameLogic.Player.IPlayerModelClientListener clientListener),AutoMergeFeatureModel.get_IsAvailable,source/AssetRipper/Metacore.MergeMansion.SharedLogic/Code/GameLogic/AutoMerge/AutoMergeFeatureModel.cs,1
native/Cpp2IL-ISIL/Metacore.MergeMansion.SharedLogic/Code/GameLogic/AutoMerge/AutoMergeFeatureModel.txt,System.Void ForceDeactivate(GameLogic.Player.IPlayerModelClientListener clientListener),AutoMergeFeatureModel.NotifyIfChanged,source/AssetRipper/Metacore.MergeMansion.SharedLogic/Code/GameLogic/AutoMerge/AutoMergeFeatureModel.cs,1
native/Cpp2IL-ISIL/Metacore.MergeMansion.SharedLogic/Code/GameLogic/AutoMerge/AutoMergeFeatureModel.txt,"System.Void NotifyIfChanged(System.Boolean wasAvailable, System.Boolean wasActive, GameLogic.Player.IPlayerModelClientListener clientListener)",AutoMergeFeatureModel.get_IsAvailable,source/AssetRipper/Metacore.MergeMansion.SharedLogic/Code/GameLogic/AutoMerge/AutoMergeFeatureModel.cs,1
native/Cpp2IL-ISIL/Metacore.MergeMansion.SharedLogic/Code/GameLogic/AutoMerge/AutoMergeFeatureModel.txt,"System.Void NotifyIfChanged(System.Boolean wasAvailable, System.Boolean wasActive, GameLogic.Player.IPlayerModelClientListener clientListener)",AutoMergeFeatureModel.get_IsAvailable,source/AssetRipper/Metacore.MergeMansion.SharedLogic/Code/GameLogic/AutoMerge/AutoMergeFeatureModel.cs,1
native/Cpp2IL-ISIL/Metacore.MergeMansion.SharedLogic/Code/GameLogic/ExtraSpawns/BubbleCostMultiplierFormula.txt,"Metaplay.Core.Math.F32 Calculate(GameLogic.Player.IPlayer player, Metaplay.Core.Math.F32 baseAmount, Code.GameLogic.ExtraSpawns.IExtraSpawnTrigger trigger, Metacore.MergeMansion.Common.Options.Option`1<Code.GameLogic.ExtraSpawns.ExtraSpawnBoardData> boardDataOption, TId id)",BubbleCostMultiplierFormula.Calculate,source/AssetRipper/Metacore.MergeMansion.SharedLogic/Code/GameLogic/ExtraSpawns/BubbleCostMultiplierFormula.cs,1
native/Cpp2IL-ISIL/Metacore.MergeMansion.SharedLogic/Code/GameLogic/ExtraSpawns/BubbleCostMultiplierFormula.txt,"Metaplay.Core.Math.F32 Calculate(GameLogic.Player.IPlayer player, Metaplay.Core.Math.F32 baseAmount, Code.GameLogic.ExtraSpawns.IExtraSpawnTrigger trigger, Metacore.MergeMansion.Common.Options.Option`1<Code.GameLogic.ExtraSpawns.ExtraSpawnBoardData> boardDataOption, TId id)",BubbleCostMultiplierFormula.Calculate,source/AssetRipper/Metacore.MergeMansion.SharedLogic/Code/GameLogic/ExtraSpawns/BubbleCostMultiplierFormula.cs,1
native/Cpp2IL-ISIL/Metacore.MergeMansion.SharedLogic/Code/GameLogic/ExtraSpawns/BubbleCostMultiplierFormula.txt,"Metaplay.Core.Math.F32 Calculate(Metaplay.Core.Math.F32 baseAmount, System.Int32 bubbleCost)",F32.op_Multiply,,0
native/Cpp2IL-ISIL/Metacore.MergeMansion.SharedLogic/Code/GameLogic/ExtraSpawns/BubbleCostMultiplierFormula.txt,System.Void .ctor(),Object..ctor,,0
native/Cpp2IL-ISIL/Metacore.MergeMansion.SharedLogic/Code/GameLogic/ExtraSpawns/CompleteTaskTrigger.txt,System.Void .ctor(),Object..ctor,,0
native/Cpp2IL-ISIL/Metacore.MergeMansion.SharedLogic/Code/GameLogic/ExtraSpawns/CompleteTaskTrigger.txt,System.Void .ctor(System.Nullable`1<HotspotId> hotspot),Object..ctor,,0
native/Cpp2IL-ISIL/Metacore.MergeMansion.SharedLogic/Code/GameLogic/ExtraSpawns/ExtraSpawnAmountRange.txt,"System.Void .ctor(Metaplay.Core.Math.F32 min, Metaplay.Core.Math.F32 max)",F32.op_LessThan,,0
native/Cpp2IL-ISIL/Metacore.MergeMansion.SharedLogic/Code/GameLogic/ExtraSpawns/ExtraSpawnAmountRange.txt,"System.Void .ctor(Metaplay.Core.Math.F32 min, Metaplay.Core.Math.F32 max)",F32.op_LessThan,,0
native/Cpp2IL-ISIL/Metacore.MergeMansion.SharedLogic/Code/GameLogic/ExtraSpawns/ExtraSpawnAmountRange.txt,"System.Void .ctor(Metaplay.Core.Math.F32 min, Metaplay.Core.Math.F32 max)",F32.op_LessThan,,0
native/Cpp2IL-ISIL/Metacore.MergeMansion.SharedLogic/Code/GameLogic/ExtraSpawns/ExtraSpawnAmountRange.txt,"System.Void .ctor(Metaplay.Core.Math.F32 min, Metaplay.Core.Math.F32 max)",ArgumentOutOfRangeException..ctor,,0
native/Cpp2IL-ISIL/Metacore.MergeMansion.SharedLogic/Code/GameLogic/ExtraSpawns/ExtraSpawnAmountRange.txt,Metaplay.Core.Math.F32 GetAmount(Metaplay.Core.RandomPCG random),MathUtility.RandomMinMax,,0
native/Cpp2IL-ISIL/Metacore.MergeMansion.SharedLogic/Code/GameLogic/ExtraSpawns/ExtraSpawnCurrencyValueInfo.txt,System.Void .ctor(),Object..ctor,,0
native/Cpp2IL-ISIL/Metacore.MergeMansion.SharedLogic/Code/GameLogic/ExtraSpawns/ExtraSpawnCurrencyValueInfo.txt,"System.Void .ctor(Currencies configKey, Metaplay.Core.Math.F32 value, Metaplay.Core.MetaDictionary`2<Currencies, Metaplay.Core.Math.F32> customValuesByCurrency, Metaplay.Core.MetaDictionary`2<Code.GameLogic.GameEvents.CoreSupportEventTokenId, Metaplay.Core.Math.F32> customValuesByCoreSupportEventTokenId, System.Int32 experimentPriority)",Object..ctor,,0
native/Cpp2IL-ISIL/Metacore.MergeMansion.SharedLogic/Code/GameLogic/ExtraSpawns/ExtraSpawnCurrencyValueInfo.txt,"System.Void Validate(GameLogic.Config.IMergeMansionGameConfig configuration, Metaplay.Core.Config.GameConfigValidationResult variantEntries)",F32.op_LessThan,,0
native/Cpp2IL-ISIL/Metacore.MergeMansion.SharedLogic/Code/GameLogic/ExtraSpawns/ExtraSpawnCurrencyValueInfo.txt,"System.Void Validate(GameLogic.Config.IMergeMansionGameConfig configuration, Metaplay.Core.Config.GameConfigValidationResult variantEntries)",Enum.ToString,,0
native/Cpp2IL-ISIL/Metacore.MergeMansion.SharedLogic/Code/GameLogic/ExtraSpawns/ExtraSpawnCurrencyValueInfo.txt,"System.Void Validate(GameLogic.Config.IMergeMansionGameConfig configuration, Metaplay.Core.Config.GameConfigValidationResult variantEntries)",GameConfigValidationResult.Error,,0
native/Cpp2IL-ISIL/Metacore.MergeMansion.SharedLogic/Code/GameLogic/ExtraSpawns/ExtraSpawnInfo.txt,System.Void .ctor(),Object..ctor,,0
native/Cpp2IL-ISIL/Metacore.MergeMansion.SharedLogic/Code/GameLogic/ExtraSpawns/ExtraSpawnInfo.txt,"System.Void .ctor(System.String configKey, Code.GameLogic.ExtraSpawns.IExtraSpawnTrigger trigger, System.Nullable`1<System.Int32> itemMinLevel, System.Nullable`1<System.Int32> itemMaxLevel, System.Collections.Generic.List`1<System.String> eventFilters, System.Collections.Generic.List`1<System.String> includeTags, System.Collections.Generic.List`1<System.String> excludeTags, System.Collections.Generic.List`1<Merge.MergeBoardId> includeBoards, System.Collections.Generic.List`1<Merge.MergeBoardId> excludeBoards, Metaplay.Core.Math.F32 spawnChance, System.Collections.Generic.List`1<System.ValueTuple`3<Currencies, Code.GameLogic.ExtraSpawns.ExtraSpawnAmountRange, Code.GameLogic.ExtraSpawns.IExtraSpawnFormula>> spawnCurrencies, System.Collections.Generic.List`1<System.ValueTuple`3<Code.GameLogic.GameEvents.CoreSupportEventTokenId, Code.GameLogic.ExtraSpawns.ExtraSpawnAmountRange, Code.GameLogic.ExtraSpawns.IExtraSpawnFormula>> spawnTokens, System.Collections.Generic.List`1<System.ValueTuple`2<System.Int32, System.Int64>> spawnItems, System.Int32 visualPriority, Code.GameLogic.GameEvents.CoreSupportEventSegmentFeature`1<Code.GameLogic.ExtraSpawns.CoreSupportEventExtraSpawnGroupId> segmentFeature, System.Collections.Generic.List`1<Code.GameLogic.GameEvents.CoreSupportEventType> eventTypeFilters, System.Collections.Generic.List`1<GameLogic.Player.Requirements.PlayerRequirement> requirements, System.Int32 experimentPriority)",Object..ctor,,0
native/Cpp2IL-ISIL/Metacore.MergeMansion.SharedLogic/Code/GameLogic/ExtraSpawns/ExtraSpawnInfo.txt,"System.Void .ctor(System.String configKey, Code.GameLogic.ExtraSpawns.IExtraSpawnTrigger trigger, System.Nullable`1<System.Int32> itemMinLevel, System.Nullable`1<System.Int32> itemMaxLevel, System.Collections.Generic.List`1<System.String> eventFilters, System.Collections.Generic.List`1<System.String> includeTags, System.Collections.Generic.List`1<System.String> excludeTags, System.Collections.Generic.List`1<Merge.MergeBoardId> includeBoards, System.Collections.Generic.List`1<Merge.MergeBoardId> excludeBoards, Metaplay.Core.Math.F32 spawnChance, System.Collections.Generic.List`1<System.ValueTuple`3<Currencies, Code.GameLogic.ExtraSpawns.ExtraSpawnAmountRange, Code.GameLogic.ExtraSpawns.IExtraSpawnFormula>> spawnCurrencies, System.Collections.Generic.List`1<System.ValueTuple`3<Code.GameLogic.GameEvents.CoreSupportEventTokenId, Code.GameLogic.ExtraSpawns.ExtraSpawnAmountRange, Code.GameLogic.ExtraSpawns.IExtraSpawnFormula>> spawnTokens, System.Collections.Generic.List`1<System.ValueTuple`2<System.Int32, System.Int64>> spawnItems, System.Int32 visualPriority, Code.GameLogic.GameEvents.CoreSupportEventSegmentFeature`1<Code.GameLogic.ExtraSpawns.CoreSupportEventExtraSpawnGroupId> segmentFeature, System.Collections.Generic.List`1<Code.GameLogic.GameEvents.CoreSupportEventType> eventTypeFilters, System.Collections.Generic.List`1<GameLogic.Player.Requirements.PlayerRequirement> requirements, System.Int32 experimentPriority)",String.IsNullOrEmpty,,0
native/Cpp2IL-ISIL/Metacore.MergeMansion.SharedLogic/Code/GameLogic/ExtraSpawns/ExtraSpawnInfo.txt,"System.Void .ctor(System.String configKey, Code.GameLogic.ExtraSpawns.IExtraSpawnTrigger trigger, System.Nullable`1<System.Int32> itemMinLevel, System.Nullable`1<System.Int32> itemMaxLevel, System.Collections.Generic.List`1<System.String> eventFilters, System.Collections.Generic.List`1<System.String> includeTags, System.Collections.Generic.List`1<System.String> excludeTags, System.Collections.Generic.List`1<Merge.MergeBoardId> includeBoards, System.Collections.Generic.List`1<Merge.MergeBoardId> excludeBoards, Metaplay.Core.Math.F32 spawnChance, System.Collections.Generic.List`1<System.ValueTuple`3<Currencies, Code.GameLogic.ExtraSpawns.ExtraSpawnAmountRange, Code.GameLogic.ExtraSpawns.IExtraSpawnFormula>> spawnCurrencies, System.Collections.Generic.List`1<System.ValueTuple`3<Code.GameLogic.GameEvents.CoreSupportEventTokenId, Code.GameLogic.ExtraSpawns.ExtraSpawnAmountRange, Code.GameLogic.ExtraSpawns.IExtraSpawnFormula>> spawnTokens, System.Collections.Generic.List`1<System.ValueTuple`2<System.Int32, System.Int64>> spawnItems, System.Int32 visualPriority, Code.GameLogic.GameEvents.CoreSupportEventSegmentFeature`1<Code.GameLogic.ExtraSpawns.CoreSupportEventExtraSpawnGroupId> segmentFeature, System.Collections.Generic.List`1<Code.GameLogic.GameEvents.CoreSupportEventType> eventTypeFilters, System.Collections.Generic.List`1<GameLogic.Player.Requirements.PlayerRequirement> requirements, System.Int32 experimentPriority)",F32.op_LessThan,,0
native/Cpp2IL-ISIL/Metacore.MergeMansion.SharedLogic/Code/GameLogic/ExtraSpawns/ExtraSpawnInfo.txt,"System.Void .ctor(System.String configKey, Code.GameLogic.ExtraSpawns.IExtraSpawnTrigger trigger, System.Nullable`1<System.Int32> itemMinLevel, System.Nullable`1<System.Int32> itemMaxLevel, System.Collections.Generic.List`1<System.String> eventFilters, System.Collections.Generic.List`1<System.String> includeTags, System.Collections.Generic.List`1<System.String> excludeTags, System.Collections.Generic.List`1<Merge.MergeBoardId> includeBoards, System.Collections.Generic.List`1<Merge.MergeBoardId> excludeBoards, Metaplay.Core.Math.F32 spawnChance, System.Collections.Generic.List`1<System.ValueTuple`3<Currencies, Code.GameLogic.ExtraSpawns.ExtraSpawnAmountRange, Code.GameLogic.ExtraSpawns.IExtraSpawnFormula>> spawnCurrencies, System.Collections.Generic.List`1<System.ValueTuple`3<Code.GameLogic.GameEvents.CoreSupportEventTokenId, Code.GameLogic.ExtraSpawns.ExtraSpawnAmountRange, Code.GameLogic.ExtraSpawns.IExtraSpawnFormula>> spawnTokens, System.Collections.Generic.List`1<System.ValueTuple`2<System.Int32, System.Int64>> spawnItems, System.Int32 visualPriority, Code.GameLogic.GameEvents.CoreSupportEventSegmentFeature`1<Code.GameLogic.ExtraSpawns.CoreSupportEventExtraSpawnGroupId> segmentFeature, System.Collections.Generic.List`1<Code.GameLogic.GameEvents.CoreSupportEventType> eventTypeFilters, System.Collections.Generic.List`1<GameLogic.Player.Requirements.PlayerRequirement> requirements, System.Int32 experimentPriority)",F32.op_GreaterThan,,0
native/Cpp2IL-ISIL/Metacore.MergeMansion.SharedLogic/Code/GameLogic/ExtraSpawns/ExtraSpawnInfo.txt,"System.Void .ctor(System.String configKey, Code.GameLogic.ExtraSpawns.IExtraSpawnTrigger trigger, System.Nullable`1<System.Int32> itemMinLevel, System.Nullable`1<System.Int32> itemMaxLevel, System.Collections.Generic.List`1<System.String> eventFilters, System.Collections.Generic.List`1<System.String> includeTags, System.Collections.Generic.List`1<System.String> excludeTags, System.Collections.Generic.List`1<Merge.MergeBoardId> includeBoards, System.Collections.Generic.List`1<Merge.MergeBoardId> excludeBoards, Metaplay.Core.Math.F32 spawnChance, System.Collections.Generic.List`1<System.ValueTuple`3<Currencies, Code.GameLogic.ExtraSpawns.ExtraSpawnAmountRange, Code.GameLogic.ExtraSpawns.IExtraSpawnFormula>> spawnCurrencies, System.Collections.Generic.List`1<System.ValueTuple`3<Code.GameLogic.GameEvents.CoreSupportEventTokenId, Code.GameLogic.ExtraSpawns.ExtraSpawnAmountRange, Code.GameLogic.ExtraSpawns.IExtraSpawnFormula>> spawnTokens, System.Collections.Generic.List`1<System.ValueTuple`2<System.Int32, System.Int64>> spawnItems, System.Int32 visualPriority, Code.GameLogic.GameEvents.CoreSupportEventSegmentFeature`1<Code.GameLogic.ExtraSpawns.CoreSupportEventExtraSpawnGroupId> segmentFeature, System.Collections.Generic.List`1<Code.GameLogic.GameEvents.CoreSupportEventType> eventTypeFilters, System.Collections.Generic.List`1<GameLogic.Player.Requirements.PlayerRequirement> requirements, System.Int32 experimentPriority)",ItemDef..ctor,source/AssetRipper/Metacore.MergeMansion.SharedLogic/GameLogic/Config/ItemDef.cs,1
native/Cpp2IL-ISIL/Metacore.MergeMansion.SharedLogic/Code/GameLogic/ExtraSpawns/ExtraSpawnInfo.txt,"System.Void .ctor(System.String configKey, Code.GameLogic.ExtraSpawns.IExtraSpawnTrigger trigger, System.Nullable`1<System.Int32> itemMinLevel, System.Nullable`1<System.Int32> itemMaxLevel, System.Collections.Generic.List`1<System.String> eventFilters, System.Collections.Generic.List`1<System.String> includeTags, System.Collections.Generic.List`1<System.String> excludeTags, System.Collections.Generic.List`1<Merge.MergeBoardId> includeBoards, System.Collections.Generic.List`1<Merge.MergeBoardId> excludeBoards, Metaplay.Core.Math.F32 spawnChance, System.Collections.Generic.List`1<System.ValueTuple`3<Currencies, Code.GameLogic.ExtraSpawns.ExtraSpawnAmountRange, Code.GameLogic.ExtraSpawns.IExtraSpawnFormula>> spawnCurrencies, System.Collections.Generic.List`1<System.ValueTuple`3<Code.GameLogic.GameEvents.CoreSupportEventTokenId, Code.GameLogic.ExtraSpawns.ExtraSpawnAmountRange, Code.GameLogic.ExtraSpawns.IExtraSpawnFormula>> spawnTokens, System.Collections.Generic.List`1<System.ValueTuple`2<System.Int32, System.Int64>> spawnItems, System.Int32 visualPriority, Code.GameLogic.GameEvents.CoreSupportEventSegmentFeature`1<Code.GameLogic.ExtraSpawns.CoreSupportEventExtraSpawnGroupId> segmentFeature, System.Collections.Generic.List`1<Code.GameLogic.GameEvents.CoreSupportEventType> eventTypeFilters, System.Collections.Generic.List`1<GameLogic.Player.Requirements.PlayerRequirement> requirements, System.Int32 experimentPriority)",ArgumentOutOfRangeException..ctor,,0
native/Cpp2IL-ISIL/Metacore.MergeMansion.SharedLogic/Code/GameLogic/ExtraSpawns/ExtraSpawnInfo.txt,"System.Void .ctor(System.String configKey, Code.GameLogic.ExtraSpawns.IExtraSpawnTrigger trigger, System.Nullable`1<System.Int32> itemMinLevel, System.Nullable`1<System.Int32> itemMaxLevel, System.Collections.Generic.List`1<System.String> eventFilters, System.Collections.Generic.List`1<System.String> includeTags, System.Collections.Generic.List`1<System.String> excludeTags, System.Collections.Generic.List`1<Merge.MergeBoardId> includeBoards, System.Collections.Generic.List`1<Merge.MergeBoardId> excludeBoards, Metaplay.Core.Math.F32 spawnChance, System.Collections.Generic.List`1<System.ValueTuple`3<Currencies, Code.GameLogic.ExtraSpawns.ExtraSpawnAmountRange, Code.GameLogic.ExtraSpawns.IExtraSpawnFormula>> spawnCurrencies, System.Collections.Generic.List`1<System.ValueTuple`3<Code.GameLogic.GameEvents.CoreSupportEventTokenId, Code.GameLogic.ExtraSpawns.ExtraSpawnAmountRange, Code.GameLogic.ExtraSpawns.IExtraSpawnFormula>> spawnTokens, System.Collections.Generic.List`1<System.ValueTuple`2<System.Int32, System.Int64>> spawnItems, System.Int32 visualPriority, Code.GameLogic.GameEvents.CoreSupportEventSegmentFeature`1<Code.GameLogic.ExtraSpawns.CoreSupportEventExtraSpawnGroupId> segmentFeature, System.Collections.Generic.List`1<Code.GameLogic.GameEvents.CoreSupportEventType> eventTypeFilters, System.Collections.Generic.List`1<GameLogic.Player.Requirements.PlayerRequirement> requirements, System.Int32 experimentPriority)",ArgumentNullException..ctor,,0
native/Cpp2IL-ISIL/Metacore.MergeMansion.SharedLogic/Code/GameLogic/ExtraSpawns/ExtraSpawnInfo.txt,"System.Void .ctor(System.String configKey, Code.GameLogic.ExtraSpawns.IExtraSpawnTrigger trigger, System.Nullable`1<System.Int32> itemMinLevel, System.Nullable`1<System.Int32> itemMaxLevel, System.Collections.Generic.List`1<System.String> eventFilters, System.Collections.Generic.List`1<System.String> includeTags, System.Collections.Generic.List`1<System.String> excludeTags, System.Collections.Generic.List`1<Merge.MergeBoardId> includeBoards, System.Collections.Generic.List`1<Merge.MergeBoardId> excludeBoards, Metaplay.Core.Math.F32 spawnChance, System.Collections.Generic.List`1<System.ValueTuple`3<Currencies, Code.GameLogic.ExtraSpawns.ExtraSpawnAmountRange, Code.GameLogic.ExtraSpawns.IExtraSpawnFormula>> spawnCurrencies, System.Collections.Generic.List`1<System.ValueTuple`3<Code.GameLogic.GameEvents.CoreSupportEventTokenId, Code.GameLogic.ExtraSpawns.ExtraSpawnAmountRange, Code.GameLogic.ExtraSpawns.IExtraSpawnFormula>> spawnTokens, System.Collections.Generic.List`1<System.ValueTuple`2<System.Int32, System.Int64>> spawnItems, System.Int32 visualPriority, Code.GameLogic.GameEvents.CoreSupportEventSegmentFeature`1<Code.GameLogic.ExtraSpawns.CoreSupportEventExtraSpawnGroupId> segmentFeature, System.Collections.Generic.List`1<Code.GameLogic.GameEvents.CoreSupportEventType> eventTypeFilters, System.Collections.Generic.List`1<GameLogic.Player.Requirements.PlayerRequirement> requirements, System.Int32 experimentPriority)",ArgumentOutOfRangeException..ctor,,0
native/Cpp2IL-ISIL/Metacore.MergeMansion.SharedLogic/Code/GameLogic/ExtraSpawns/ExtraSpawnInfo.txt,"System.Boolean Matches(GameLogic.Player.IPlayer player, Code.GameLogic.ExtraSpawns.IExtraSpawnTrigger trigger, Metacore.MergeMansion.Common.Options.Option`1<Code.GameLogic.ExtraSpawns.ExtraSpawnBoardData> boardDataOption)",ExtraSpawnInfo.MatchesItemMinLevel,source/AssetRipper/Metacore.MergeMansion.SharedLogic/Code/GameLogic/ExtraSpawns/ExtraSpawnInfo.cs,1
native/Cpp2IL-ISIL/Metacore.MergeMansion.SharedLogic/Code/GameLogic/ExtraSpawns/ExtraSpawnInfo.txt,"System.Boolean Matches(GameLogic.Player.IPlayer player, Code.GameLogic.ExtraSpawns.IExtraSpawnTrigger trigger, Metacore.MergeMansion.Common.Options.Option`1<Code.GameLogic.ExtraSpawns.ExtraSpawnBoardData> boardDataOption)",ExtraSpawnInfo.MatchesItemMaxLevel,source/AssetRipper/Metacore.MergeMansion.SharedLogic/Code/GameLogic/ExtraSpawns/ExtraSpawnInfo.cs,1
native/Cpp2IL-ISIL/Metacore.MergeMansion.SharedLogic/Code/GameLogic/ExtraSpawns/ExtraSpawnInfo.txt,"System.Boolean Matches(GameLogic.Player.IPlayer player, Code.GameLogic.ExtraSpawns.IExtraSpawnTrigger trigger, Metacore.MergeMansion.Common.Options.Option`1<Code.GameLogic.ExtraSpawns.ExtraSpawnBoardData> boardDataOption)",ExtraSpawnInfo.MatchesTags,source/AssetRipper/Metacore.MergeMansion.SharedLogic/Code/GameLogic/ExtraSpawns/ExtraSpawnInfo.cs,1
